"","level","date","state_fips","state_code","county_fips","county","pop_stay_at_home","pop_not_stay_at_home","trips","trips_1","trips_1_3","trips_3_5","trips_5_10","trips_10_25","trips_25_50","trips_50_100","trips_100_250","trips_250_500","trips_500"
"221160","County",2019-06-05,49,"UT",49057,"Weber County",53188,202387,1134011,276631,321176,156205,192993,113276,45920,17173,6423,2180,2034
"224274","County",2019-06-06,49,"UT",49001,"Beaver County",1502,5058,44961,14028,13479,1918,1491,3195,7213,2707,771,148,11
"224275","County",2019-06-06,49,"UT",49003,"Box Elder County",10747,44035,295534,69306,86764,28992,24734,51391,20212,8666,3967,1095,407
"224277","County",2019-06-06,49,"UT",49005,"Cache County",26428,100252,604441,167958,211045,66963,71288,42583,26883,11631,2956,1367,1767
"224278","County",2019-06-06,49,"UT",49007,"Carbon County",5040,15167,95814,28246,20997,9447,13632,11257,5728,5402,932,49,124
"224279","County",2019-06-06,49,"UT",49009,"Daggett County",369,608,4199,960,258,177,670,720,1353,53,8,0,0
"224280","County",2019-06-06,49,"UT",49011,"Davis County",71915,278723,1700689,436303,505064,201448,223047,212473,87149,15357,12111,2395,5342
"224281","County",2019-06-06,49,"UT",49013,"Duchesne County",4821,15082,115745,30083,21096,15912,19864,17151,6780,3028,1537,241,53
"224282","County",2019-06-06,49,"UT",49015,"Emery County",2305,7678,41762,12099,4220,2950,2403,9584,6107,3338,931,130,0
"224283","County",2019-06-06,49,"UT",49017,"Garfield County",2139,2925,18099,4960,5188,884,1309,3694,978,781,226,34,45
"224284","County",2019-06-06,49,"UT",49019,"Grand County",1958,7776,65597,20464,15353,6882,5097,4235,10021,2279,845,300,121
"224285","County",2019-06-06,49,"UT",49021,"Iron County",10901,41713,272174,54499,93108,33104,37146,20617,17141,11134,4293,936,196
"224286","County",2019-06-06,49,"UT",49023,"Juab County",2603,8917,46810,8136,13236,6202,2492,5869,7072,2977,542,148,136
"224287","County",2019-06-06,49,"UT",49025,"Kane County",1725,5960,39409,9333,6617,5880,4039,8983,1555,1830,926,154,92
"224288","County",2019-06-06,49,"UT",49027,"Millard County",2478,10488,78714,25751,23313,5144,7043,9403,2520,1984,2719,750,87
"224289","County",2019-06-06,49,"UT",49029,"Morgan County",2230,9778,48181,4330,12670,5421,3105,12702,8112,1073,486,150,132
"224290","County",2019-06-06,49,"UT",49031,"Piute County",420,1021,4490,576,438,0,2260,389,698,47,82,0,0
"224291","County",2019-06-06,49,"UT",49033,"Rich County",497,1959,8388,1501,1595,1289,732,2005,747,327,113,0,79
"224292","County",2019-06-06,49,"UT",49035,"Salt Lake County",232701,916409,5443583,1291630,1501129,731418,995241,695576,131243,32971,41936,12440,9999
"224293","County",2019-06-06,49,"UT",49037,"San Juan County",2623,12779,75804,19968,24030,4807,4793,7426,7811,4649,1918,349,53
"224294","County",2019-06-06,49,"UT",49039,"Sanpete County",6899,23630,119507,27707,30854,11566,10625,21909,7967,5296,2100,980,503
"224295","County",2019-06-06,49,"UT",49041,"Sevier County",4706,16767,114637,39218,24014,10464,11578,15013,6420,3598,2857,1129,346
"224296","County",2019-06-06,49,"UT",49043,"Summit County",6882,34923,204693,38544,50655,23158,35236,37020,12734,2876,1519,580,2371
"224297","County",2019-06-06,49,"UT",49045,"Tooele County",12259,57434,359986,87637,100249,26973,35470,53252,43321,7701,3749,844,790
"224298","County",2019-06-06,49,"UT",49047,"Uintah County",7194,28136,166091,31983,58678,25549,15036,18581,10646,1760,3227,263,368
"224299","County",2019-06-06,49,"UT",49049,"Utah County",129319,490992,2952320,727707,820893,350213,395073,442441,150495,31652,23749,4420,5677
"224300","County",2019-06-06,49,"UT",49051,"Wasatch County",6262,26876,203604,48363,62634,26569,27579,20153,15682,1575,634,110,305
"224301","County",2019-06-06,49,"UT",49053,"Washington County",30763,140412,876567,177497,213319,149906,157781,115591,28688,16595,14215,1933,1042
"224302","County",2019-06-06,49,"UT",49055,"Wayne County",388,2294,15511,2657,5280,188,1972,1611,1917,1471,373,42,0
"224303","County",2019-06-06,49,"UT",49057,"Weber County",53609,201966,1182094,289324,340845,164634,200078,106597,50874,17190,8173,2415,1964
"227644","County",2019-01-27,49,"UT",49001,"Beaver County",1984,4576,23248,6015,6531,1206,1605,1901,2860,2047,966,110,7
"227645","County",2019-01-27,49,"UT",49003,"Box Elder County",11441,43341,202394,55425,54161,20856,18786,23765,17073,6499,4472,923,434
"227646","County",2019-01-27,49,"UT",49005,"Cache County",26662,100018,461540,114142,146938,55877,57393,51477,16307,12948,4056,1446,956
"227647","County",2019-01-27,49,"UT",49007,"Carbon County",4900,15307,79170,24307,27360,6198,7959,5814,3832,1773,1484,304,139
"227648","County",2019-01-27,49,"UT",49009,"Daggett County",325,652,2935,862,277,94,693,364,557,73,15,0,0
"227649","County",2019-01-27,49,"UT",49011,"Davis County",71180,279458,1358983,333902,380906,171667,175101,173043,86390,19181,9762,5181,3850
"227650","County",2019-01-27,49,"UT",49013,"Duchesne County",4974,14929,68756,14530,16933,6991,8949,8508,8617,2550,1283,324,71
"227651","County",2019-01-27,49,"UT",49015,"Emery County",2568,7415,34219,8047,4969,1980,3632,7677,5628,1643,583,60,0
"227652","County",2019-01-27,49,"UT",49017,"Garfield County",2097,2967,11270,2787,2848,183,498,1067,2647,798,378,41,23
"227653","County",2019-01-27,49,"UT",49019,"Grand County",2176,7558,39038,11340,13801,4814,1664,3265,1828,1701,407,163,55
"227654","County",2019-01-27,49,"UT",49021,"Iron County",11422,41192,208822,50102,61102,27711,26204,21167,8053,8414,4248,1487,334
"227655","County",2019-01-27,49,"UT",49023,"Juab County",3019,8501,42041,9831,12927,4447,2614,4876,2965,3039,977,242,123
"227656","County",2019-01-27,49,"UT",49025,"Kane County",2223,5462,27495,8909,4865,3145,3260,2524,994,2939,723,91,45
"227657","County",2019-01-27,49,"UT",49027,"Millard County",2570,10396,51616,10818,13726,3691,8097,7765,3134,2319,1980,57,29
"227658","County",2019-01-27,49,"UT",49029,"Morgan County",2450,9558,35075,4368,7980,6068,4424,4964,5756,1000,263,142,110
"227659","County",2019-01-27,49,"UT",49031,"Piute County",453,988,2896,608,337,63,0,560,991,234,103,0,0
"227660","County",2019-01-27,49,"UT",49033,"Rich County",567,1889,8794,2081,1078,2032,482,1413,1128,470,91,0,19
"227661","County",2019-01-27,49,"UT",49035,"Salt Lake County",241318,907792,4326598,1109801,1137612,562517,702500,578111,131511,38595,39150,16930,9871
"227662","County",2019-01-27,49,"UT",49037,"San Juan County",3144,12258,60915,16303,15803,3265,3280,6877,6776,7009,1278,298,26
"227663","County",2019-01-27,49,"UT",49039,"Sanpete County",7244,23285,119100,29445,23439,17335,15378,16912,7667,5721,2550,474,179
"227664","County",2019-01-27,49,"UT",49041,"Sevier County",4578,16895,82999,22865,23530,6683,8331,11200,3232,2072,4146,718,222
"227665","County",2019-01-27,49,"UT",49043,"Summit County",7606,34199,168312,34843,45595,22387,30587,20186,10576,1818,740,510,1070
"227666","County",2019-01-27,49,"UT",49045,"Tooele County",14026,55667,253887,62458,65057,22918,24124,33762,32669,8254,2943,1094,608
"227667","County",2019-01-27,49,"UT",49047,"Uintah County",7047,28283,124727,21769,42975,16172,11603,14875,10319,2886,3202,408,518
"227668","County",2019-01-27,49,"UT",49049,"Utah County",131059,489252,2318162,589250,653025,283759,308509,287225,132183,33688,17219,8397,4907
"227669","County",2019-01-27,49,"UT",49051,"Wasatch County",5821,27317,119805,26356,32489,11348,14483,21037,10477,2001,847,388,379
"227670","County",2019-01-27,49,"UT",49053,"Washington County",32533,138642,617323,118074,170554,92785,121922,70384,18525,10241,10064,3503,1271
"227671","County",2019-01-27,49,"UT",49055,"Wayne County",442,2240,6432,419,2055,391,674,1526,142,917,187,121,0
"227672","County",2019-01-27,49,"UT",49057,"Weber County",53548,202027,974737,250213,274460,122578,158553,94892,45383,17995,6246,2868,1549
"230786","County",2019-01-28,49,"UT",49001,"Beaver County",1743,4817,29811,9167,9310,1506,1417,2445,3236,2070,538,109,13
"230787","County",2019-01-28,49,"UT",49003,"Box Elder County",10562,44220,217493,60567,50794,20283,19886,35164,17679,8318,3413,914,475
"230788","County",2019-01-28,49,"UT",49005,"Cache County",24520,102160,497627,134399,168952,55867,61207,45857,12682,11130,5015,1470,1048
"230789","County",2019-01-28,49,"UT",49007,"Carbon County",4465,15742,83037,26530,27574,6482,7245,6828,2958,3598,1574,181,67
"230790","County",2019-01-28,49,"UT",49009,"Daggett County",353,624,2323,237,269,127,581,425,586,92,6,0,0
"230791","County",2019-01-28,49,"UT",49011,"Davis County",65135,285503,1418334,390417,385973,159181,183465,175650,90365,17469,7145,5036,3633
"230792","County",2019-01-28,49,"UT",49013,"Duchesne County",4506,15397,74324,15761,16151,9412,9914,10390,7938,2868,1477,321,92
"230793","County",2019-01-28,49,"UT",49015,"Emery County",2198,7785,34654,9489,5351,1456,3618,7466,4583,2062,588,41,0
"230794","County",2019-01-28,49,"UT",49017,"Garfield County",1827,3237,16077,4352,4775,362,676,1854,2928,654,401,34,41
"230795","County",2019-01-28,49,"UT",49019,"Grand County",2101,7633,41523,15007,11659,4812,2271,2460,3325,1165,540,208,76
"230796","County",2019-01-28,49,"UT",49021,"Iron County",10870,41744,222383,58192,65103,32331,27042,19326,8096,7664,2833,1451,345
"230797","County",2019-01-28,49,"UT",49023,"Juab County",2577,8943,46274,9261,13083,5185,2959,6262,5232,2971,855,329,137
"230798","County",2019-01-28,49,"UT",49025,"Kane County",2124,5561,25931,6090,5195,3372,2892,4874,807,1878,654,111,58
"230799","County",2019-01-28,49,"UT",49027,"Millard County",2402,10564,52869,12548,12753,4453,7918,8355,2528,1933,2188,137,56
"230800","County",2019-01-28,49,"UT",49029,"Morgan County",2094,9914,43491,6927,7464,6622,3653,10053,7062,1076,457,104,73
"230801","County",2019-01-28,49,"UT",49031,"Piute County",400,1041,4166,605,885,124,186,1009,1047,191,119,0,0
"230802","County",2019-01-28,49,"UT",49033,"Rich County",510,1946,10781,2391,1772,1787,868,2296,1311,301,25,0,30
"230803","County",2019-01-28,49,"UT",49035,"Salt Lake County",222684,926426,4532576,1224580,1126922,591267,748034,617203,133762,32340,31789,15870,10809
"230804","County",2019-01-28,49,"UT",49037,"San Juan County",2897,12505,67624,15812,19936,5853,3625,8448,6778,5479,1338,303,52
"230805","County",2019-01-28,49,"UT",49039,"Sanpete County",7232,23297,121293,34843,23156,19071,12203,16520,7318,4765,2879,370,168
"230806","County",2019-01-28,49,"UT",49041,"Sevier County",4381,17092,89473,27114,20334,6920,7490,15170,4859,2956,3613,653,364
"230807","County",2019-01-28,49,"UT",49043,"Summit County",7062,34743,186181,39419,49775,25239,32247,24731,10990,1349,873,474,1084
"230808","County",2019-01-28,49,"UT",49045,"Tooele County",12400,57293,273176,61419,66576,25536,25840,37626,44491,6814,3285,1001,588
"230809","County",2019-01-28,49,"UT",49047,"Uintah County",6494,28836,134407,26014,44894,18845,11776,17549,8990,2297,3342,316,384
"230810","County",2019-01-28,49,"UT",49049,"Utah County",119234,501077,2474349,670311,642150,306079,324110,334749,139253,32416,12738,7384,5159
"230811","County",2019-01-28,49,"UT",49051,"Wasatch County",5618,27520,132681,31766,36667,13709,14905,20069,12901,1233,737,313,381
"230812","County",2019-01-28,49,"UT",49053,"Washington County",30741,140434,667417,132211,177350,103920,133216,81689,18573,9641,6274,3298,1245
"230813","County",2019-01-28,49,"UT",49055,"Wayne County",483,2199,7882,1003,2704,89,350,1708,454,1415,110,49,0
"230814","County",2019-01-28,49,"UT",49057,"Weber County",48753,206822,989084,250898,263322,130627,166278,100857,50526,16750,5447,2614,1765
"233927","County",2019-01-29,49,"UT",49001,"Beaver County",1804,4756,25221,7491,7442,1409,1080,2099,2805,1939,827,116,13
"233928","County",2019-01-29,49,"UT",49003,"Box Elder County",10222,44560,233020,60925,58771,21703,20056,38519,19468,8568,3349,1239,422
"233929","County",2019-01-29,49,"UT",49005,"Cache County",24098,102582,500077,131330,169273,59859,62506,43030,15572,10457,5302,1414,1334
"233930","County",2019-01-29,49,"UT",49007,"Carbon County",4362,15845,75455,23944,25228,5584,7901,5341,3203,2514,1532,122,86
"233931","County",2019-01-29,49,"UT",49009,"Daggett County",451,526,2206,363,271,38,691,337,465,36,5,0,0
"233932","County",2019-01-29,49,"UT",49011,"Davis County",65217,285421,1421797,376096,396324,170165,175782,179303,91095,17586,7152,4592,3702
"233933","County",2019-01-29,49,"UT",49013,"Duchesne County",4389,15514,75423,15684,16204,10126,10251,12477,7764,1613,1090,126,88
"233934","County",2019-01-29,49,"UT",49015,"Emery County",2248,7735,34682,10869,6118,1453,3039,6650,4585,1370,547,51,0
"233935","County",2019-01-29,49,"UT",49017,"Garfield County",1995,3069,14555,4008,4011,472,650,1837,2428,677,403,37,32
"233936","County",2019-01-29,49,"UT",49019,"Grand County",2105,7629,38046,12796,11712,3703,1998,2882,2594,1610,437,270,44
"233937","County",2019-01-29,49,"UT",49021,"Iron County",10652,41962,211851,53487,68774,28841,22773,18003,7089,8615,2447,1367,455
"233938","County",2019-01-29,49,"UT",49023,"Juab County",2377,9143,43386,9190,11274,5897,3090,4999,4547,2907,993,326,163
"233939","County",2019-01-29,49,"UT",49025,"Kane County",2163,5522,27082,6000,7036,2524,2497,5058,996,2425,450,59,37
"233940","County",2019-01-29,49,"UT",49027,"Millard County",2267,10699,56868,12776,12819,4169,8311,12044,2643,1715,2275,57,59
"233941","County",2019-01-29,49,"UT",49029,"Morgan County",2057,9951,40692,6456,5433,7111,3759,9058,7535,1002,50,134,154
"233942","County",2019-01-29,49,"UT",49031,"Piute County",380,1061,4110,362,992,83,418,1131,451,580,93,0,0
"233943","County",2019-01-29,49,"UT",49033,"Rich County",498,1958,9406,2395,1585,1438,776,1963,714,433,50,0,52
"233944","County",2019-01-29,49,"UT",49035,"Salt Lake County",221464,927646,4510659,1202981,1113828,587174,760248,618576,135455,33889,31773,16265,10470
"233945","County",2019-01-29,49,"UT",49037,"San Juan County",2863,12539,61508,14514,16498,4844,4085,8004,6591,5212,1427,293,40
"233946","County",2019-01-29,49,"UT",49039,"Sanpete County",6973,23556,117768,32721,18379,16137,13760,17955,10444,5140,2721,293,218
"233947","County",2019-01-29,49,"UT",49041,"Sevier County",4255,17218,83695,22327,21156,6653,7395,13076,4850,2890,4006,1031,311
"233948","County",2019-01-29,49,"UT",49043,"Summit County",7224,34581,189627,39192,50502,24942,34186,25467,11435,1396,785,468,1254
"233949","County",2019-01-29,49,"UT",49045,"Tooele County",12163,57530,273187,58659,68409,25537,31127,36215,42832,6351,2451,1029,577
"233950","County",2019-01-29,49,"UT",49047,"Uintah County",6669,28661,130889,22271,45533,19082,11942,15741,9409,2743,3453,325,390
"233951","County",2019-01-29,49,"UT",49049,"Utah County",120038,500273,2472042,673377,643039,300896,333607,331183,134683,29901,13451,6800,5105
"233952","County",2019-01-29,49,"UT",49051,"Wasatch County",5281,27857,128607,27531,37448,14069,14572,19400,12969,1180,713,372,353
"233953","County",2019-01-29,49,"UT",49053,"Washington County",30205,140970,672412,130541,174978,109198,135169,84006,18284,9468,6363,3192,1213
"233954","County",2019-01-29,49,"UT",49055,"Wayne County",377,2305,8377,1102,2644,246,752,924,1114,1202,325,68,0
"233955","County",2019-01-29,49,"UT",49057,"Weber County",48412,207163,991485,253835,265771,131585,165832,96283,50842,17447,5245,2981,1664
"237974","County",2019-03-13,49,"UT",49001,"Beaver County",1626,4934,26883,7852,8250,1639,1791,2214,2950,1404,655,110,18
"237975","County",2019-03-13,49,"UT",49003,"Box Elder County",10256,44526,225383,55519,64164,20149,18040,37732,17172,7611,3361,1318,317
"237976","County",2019-03-13,49,"UT",49005,"Cache County",25947,100733,540962,143395,175871,68612,70768,49531,15844,9832,3937,2136,1036
"237977","County",2019-03-13,49,"UT",49007,"Carbon County",4815,15392,82194,25556,23528,8167,7712,7010,5937,2622,1201,349,112
"237978","County",2019-03-13,49,"UT",49009,"Daggett County",320,657,4038,977,414,398,335,234,1526,135,19,0,0
"237979","County",2019-03-13,49,"UT",49011,"Davis County",69246,281392,1512681,407480,418679,176007,194582,189300,91369,16046,10574,4664,3980
"237980","County",2019-03-13,49,"UT",49013,"Duchesne County",4184,15719,83295,18173,14211,11564,11543,13231,9250,3647,1285,264,127
"237981","County",2019-03-13,49,"UT",49015,"Emery County",2310,7673,33429,8955,4920,1797,2300,6606,6305,1778,688,80,0
"237982","County",2019-03-13,49,"UT",49017,"Garfield County",2072,2992,16213,5873,4569,1079,632,1881,989,836,272,56,26
"237983","County",2019-03-13,49,"UT",49019,"Grand County",2164,7570,50276,22470,11639,4380,3420,1996,4206,1133,620,260,152
"237984","County",2019-03-13,49,"UT",49021,"Iron County",10919,41695,218159,53907,60724,32244,28705,17841,11389,8333,3600,1128,288
"237985","County",2019-03-13,49,"UT",49023,"Juab County",2585,8935,42249,10102,10642,3271,2132,7460,5249,2511,424,370,88
"237986","County",2019-03-13,49,"UT",49025,"Kane County",1838,5847,31643,8978,6006,3463,3437,5379,984,2628,576,130,62
"237987","County",2019-03-13,49,"UT",49027,"Millard County",2265,10701,62394,12981,18912,4270,8578,11003,2663,1950,1754,253,30
"237988","County",2019-03-13,49,"UT",49029,"Morgan County",2010,9998,40470,6297,8308,4328,4019,8746,6656,577,1192,151,196
"237989","County",2019-03-13,49,"UT",49031,"Piute County",340,1101,5457,1751,571,0,1601,393,803,199,139,0,0
"237990","County",2019-03-13,49,"UT",49033,"Rich County",502,1954,10472,991,2037,2180,641,3070,1093,378,73,0,9
"237991","County",2019-03-13,49,"UT",49035,"Salt Lake County",231866,917244,4789105,1286669,1187158,628994,803715,647127,140125,34768,34504,15009,11036
"237992","County",2019-03-13,49,"UT",49037,"San Juan County",2498,12904,57335,18442,13232,3123,3581,6349,5296,5296,1565,413,38
"237993","County",2019-03-13,49,"UT",49039,"Sanpete County",7168,23361,131283,34841,29671,21624,12484,18448,7166,4377,1899,504,269
"237994","County",2019-03-13,49,"UT",49041,"Sevier County",4617,16856,85174,26081,18792,6883,7192,12427,5780,3315,3214,1229,261
"237995","County",2019-03-13,49,"UT",49043,"Summit County",7116,34689,181399,41571,48709,23854,27177,24011,11885,1985,688,412,1107
"237996","County",2019-03-13,49,"UT",49045,"Tooele County",13135,56558,289977,71326,77687,21777,33179,34927,37753,7889,3677,924,838
"237997","County",2019-03-13,49,"UT",49047,"Uintah County",6621,28709,131692,27349,41270,16329,14567,13927,10316,4726,2443,405,360
